rk,conf,g,rec,adjoe,adjde,barthag,efg_,efgd_,tor,tord,orb,drb,ftr,ftrd,2p_,2p_d,3p_,3p_d,3pr,3prd,adj_t_,wab,team,seed,tourney_res,year,type,venue
113,BSth,6,3–3 0–0,100.8 162,96.2 91,.6311 113,48.2 165,51.4 174,15.9 28,18.6 158,24.0 254,24.1 40,19.3 335,24.3 43,49.5 131,48.4 82,30.6 235,37.0 273,35.9 225,42.1 278,63.2 346,-0.9 116,Campbell,,,2022,N,A-N
114,ACC,4,1–3 0–0,106.6 78,101.8 195,.6294 114,45.4 254,50.2 136,16.6 40,17.3 228,30.2 108,30.2 206,44.8 6,39.4 297,40.5 329,52.8 217,36.0 66,29.9 58,36.0 222,32.6 57,70.8 88,-1.4 152,N.C. State,,,2022,N,A-N
115,Horz,8,4–4 0–0,100.1 170,95.6 84,.6288 115,46.4 217,50.1 131,19.2 153,20.1 91,29.6 121,34.7 312,27.2 188,22.9 28,50.7 98,54.1 254,27.0 314,29.9 58,42.2 98,43.4 300,68.6 190,-0.6 95,Oakland,,,2022,N,A-N
116,CUSA,5,1–4 0–0,96.1 235,91.8 44,.6270 116,45.7 238,49.8 118,21.0 242,24.0 14,24.4 243,36.0 330,25.3 232,26.1 63,47.9 177,50.8 150,27.8 291,32.2 116,36.0 222,39.5 224,72.7 31,-1.5 162,Western Kentucky,,,2022,N,A-N
117,MWC,6,2–4 0–0,108.4 55,103.7 232,.6252 117,53.2 37,55.5 300,18.6 119,18.8 147,24.5 240,28.6 151,28.1 173,24.4 46,49.2 142,54.9 277,39.2 21,37.3 280,41.8 103,47.7 347,68.3 207,-1.4 156,UNLV,,,2022,N,A-N
118,MAC,7,4–3 0–0,104.8 100,100.3 168,.6241 118,47.9 178,50.7 153,17.6 79,14.3 333,31.9 68,24.2 42,30.8 118,25.1 55,47.4 186,52.0 192,32.6 163,32.6 130,33.1 281,44.0 312,71.2 74,-0.7 99,Toledo,,,2022,N,A-N
119,BE,2,2–0 0–0,90.3 316,86.5 13,.6206 119,44.5 283,41.5 4,16.6 40,18.0 187,29.6 121,26.2 80,27.6 180,8.9 1,51.2 79,51.4 169,20.9 357,19.7 1,33.9 264,45.2 327,71.1 76,+0.5 39,DePaul,,,2022,N,A-N
120,SC,8,4–4 0–0,106.2 86,101.8 196,.6197 120,50.4 104,52.9 237,19.6 171,18.1 183,31.7 75,33.1 271,17.0 351,28.3 109,50.2 114,53.0 231,33.8 120,35.3 214,43.5 70,41.3 262,66.7 271,-0.7 101,East Tennessee St.,,,2022,N,A-N
121,CAA,6,3–3 0–0,104.3 111,100.0 165,.6176 121,47.7 183,52.6 222,22.1 286,19.5 122,35.9 16,26.9 96,26.3 205,45.1 334,47.3 188,50.2 126,32.2 174,37.8 294,36.9 207,36.9 145,75.1 5,-0.34 83,Charleston,,,2022,N,A-N
122,B12,5,2–3 0–0,94.9 251,91.1 36,.6166 122,40.9 341,45.5 32,14.3 16,20.0 95,23.0 278,23.9 36,26.9 192,43.1 326,43.8 282,50.0 121,24.6 344,26.5 20,42.2 98,43.5 302,68.8 178,-0.40 85,Kansas St.,,,2022,N,A-N
123,Pat,8,5–3 0–0,103.4 124,99.3 147,.6153 123,52.3 56,47.1 56,22.6 298,17.8 197,30.7 97,26.4 85,28.7 157,26.5 72,52.4 49,49.5 109,34.7 93,27.9 36,41.1 120,31.5 50,64.9 328,-1.3 144,Boston University,,,2022,N,A-N
124,BW,6,2–4 0–0,100.3 166,96.3 97,.6147 124,48.1 169,48.8 92,19.4 161,15.8 285,20.0 336,24.9 54,21.3 309,27.1 85,47.5 182,52.2 200,32.8 156,27.8 34,36.3 214,32.5 53,65.6 312,-1.0 122,UC Riverside,,,2022,N,A-N
125,ASun,8,3–5 0–0,103.1 130,99.2 145,.6089 125,52.3 56,48.0 72,22.7 302,17.7 205,28.8 137,26.4 85,37.9 30,27.7 98,46.4 215,50.2 126,40.3 13,30.0 62,41.8 103,43.2 297,66.2 292,-2.4 233,Jacksonville St.,15,R64,2022,N,A-N
126,CAA,8,4–4 0–0,109.8 48,106.0 269,.5985 126,56.3 15,51.4 174,22.2 290,18.5 165,29.0 134,29.9 194,33.8 73,33.5 211,57.9 4,46.3 47,35.8 72,40.1 325,38.3 172,36.8 142,69.1 164,-1.9 196,Delaware,15,R64,2022,N,A-N
127,SB,6,3–3 0–0,97.5 213,94.4 67,.5908 127,49.4 129,50.4 143,20.3 202,22.4 28,21.3 314,27.7 119,22.5 292,28.1 105,51.1 81,48.8 90,30.5 239,35.3 214,30.7 311,39.8 227,70.6 98,-1.0 124,South Alabama,,,2022,N,A-N
128,B10,3,0–3 0–0,109.3 51,105.9 266,.5898 128,51.4 71,53.0 243,18.1 99,14.2 336,33.3 46,28.8 159,20.9 318,48.8 351,54.8 26,48.4 82,29.3 263,39.0 312,31.9 293,45.8 334,66.9 262,-1.7 182,Rutgers,11,R68,2022,N,A-N
129,CUSA,5,2–3 0–0,101.6 152,98.5 131,.5883 129,44.7 272,52.5 217,17.1 61,21.1 61,26.8 183,29.6 186,36.2 43,49.0 352,44.6 268,51.5 172,29.9 252,36.0 239,33.4 274,38.0 183,68.9 173,-0.8 109,UTEP,,,2022,N,A-N
130,B10,3,1–2 0–0,97.0 219,94.2 63,.5853 130,49.1 136,44.0 13,20.1 192,10.6 357,26.3 190,27.3 106,18.6 338,31.0 167,47.4 186,43.3 17,33.7 127,30.0 62,51.6 6,40.2 235,59.6 357,-1.1 129,Penn St.,,,2022,N,A-N
131,SEC,4,1–3 0–0,93.8 272,91.2 38,.5813 131,44.2 287,49.3 106,16.7 48,20.3 85,23.0 278,22.1 20,24.8 244,31.4 172,43.9 280,49.3 103,30.0 249,32.9 139,29.9 318,37.3 156,68.6 190,-1.7 181,Mississippi,,,2022,N,A-N
132,A10,6,2–4 0–0,107.7 61,104.8 250,.5785 132,48.0 174,51.1 167,18.7 124,18.9 142,36.8 10,35.3 325,21.0 316,21.1 14,44.7 260,51.6 176,37.0 48,33.3 147,31.2 302,31.2 45,66.9 262,-2.4 232,Duquesne,,,2022,N,A-N
133,WCC,6,4–2 0–0,99.8 176,97.1 115,.5776 133,51.8 65,48.4 85,24.3 341,17.3 228,29.6 121,26.2 80,31.2 113,26.7 77,51.9 57,47.4 69,34.4 101,33.3 147,41.2 117,37.0 147,65.9 304,-0.08 68,Loyola Marymount,,,2022,N,A-N
134,AE,8,4–4 0–0,95.9 236,93.4 58,.5739 134,47.8 179,48.2 78,15.2 21,18.1 183,16.9 354,20.0 8,23.5 269,27.7 98,53.3 39,49.8 118,27.3 307,30.8 82,44.7 56,43.8 306,66.2 292,-1.5 159,Vermont,13,R64,2022,N,A-N
135,SC,6,5–1 0–0,100.1 172,97.7 123,.5697 135,50.7 97,48.8 92,23.2 316,19.1 131,31.7 75,29.0 167,32.5 93,35.9 255,51.4 71,51.5 172,33.3 133,30.1 65,47.9 27,43.1 295,73.0 26,+0.5 35,Samford,,,2022,N,A-N
136,ACC,2,1–1 0–0,91.3 304,89.3 25,.5647 136,47.2 195,48.8 92,36.5 358,20.4 81,43.1 1,32.9 269,50.0 2,20.5 10,44.4 272,45.1 35,38.9 23,37.5 286,20.0 358,32.8 62,65.2 320,+0.23 57,Pittsburgh,,,2022,N,A-N
137,WAC,7,0–7 0–0,95.3 241,93.2 54,.5639 137,42.8 307,54.8 284,18.0 94,25.6 5,21.8 307,33.7 285,20.6 323,44.7 331,44.9 258,56.4 312,25.4 330,35.3 214,30.8 308,45.3 330,63.6 344,-3.0 265,Tarleton St.,,,2022,N,A-N
138,WAC,3,1–2 0–0,97.0 220,94.9 74,.5617 138,43.9 289,49.7 116,18.7 124,29.5 1,31.4 82,38.5 347,34.5 58,47.9 345,42.3 305,45.9 42,31.3 207,37.9 295,34.0 262,34.7 96,69.6 143,-0.8 106,Abilene Christian,,,2022,N,A-N
139,ACC,3,1–2 0–0,98.2 200,96.1 87,.5610 139,49.4 129,51.8 187,22.0 284,23.0 22,27.7 159,34.0 293,26.2 206,35.9 255,49.6 130,50.4 135,32.7 159,36.4 257,29.2 324,32.4 51,68.8 178,-0.7 102,Georgia Tech,,,2022,N,A-N
140,SB,7,3–4 0–0,99.1 183,97.1 112,.5587 140,50.7 97,48.0 72,23.4 322,20.5 76,26.1 195,30.0 198,29.4 138,29.0 119,51.9 57,46.7 57,32.3 173,33.1 145,34.3 254,44.6 318,66.5 281,-2.2 218,Georgia Southern,,,2022,N,A-N
141,CAA,6,2–4 0–0,96.5 227,94.7 72,.5533 141,49.8 119,47.4 63,22.8 303,14.6 326,19.8 339,23.0 26,31.3 108,29.7 140,51.1 81,46.4 51,32.0 184,32.6 130,40.1 140,38.5 194,68.6 190,-2.3 225,Northeastern,,,2022,N,A-N
142,BW,3,1–2 0–0,105.8 91,103.9 237,.5509 142,51.2 79,57.1 331,19.4 161,15.5 302,30.6 101,19.1 6,39.2 22,17.7 4,51.0 89,57.8 332,34.4 101,37.3 280,38.6 167,33.7 78,67.0 259,-1.2 142,Hawaii,,,2022,N,A-N
143,CAA,7,2–5 0–0,101.1 158,99.4 149,.5497 143,50.2 109,53.0 243,18.8 130,15.4 305,25.8 207,22.5 22,24.8 244,28.8 115,50.9 92,50.7 145,32.7 159,38.8 309,35.7 228,31.2 45,67.8 229,-2.5 235,Drexel,,,2022,N,A-N
144,SB,7,4–3 0–0,106.9 73,105.1 255,.5485 144,51.6 69,57.7 342,19.3 158,22.3 33,28.6 141,27.6 116,31.2 113,36.8 270,50.2 114,53.7 247,36.9 50,41.6 342,27.0 338,46.6 337,66.2 292,-0.41 87,Texas St.,,,2022,N,A-N
145,MVC,7,2–5 0–0,98.4 196,96.9 107,.5463 145,49.3 132,44.5 20,19.2 153,18.6 158,28.7 138,29.7 187,27.7 179,38.2 281,47.5 182,41.3 5,34.5 95,34.4 181,41.2 117,30.8 38,70.6 98,-2.9 257,Bradley,,,2022,N,A-N
146,MWC,4,1–3 0–0,109.4 49,107.6 297,.5455 146,48.1 169,55.3 295,17.5 76,19.9 102,25.0 225,37.5 339,42.3 11,45.1 334,46.1 223,56.4 312,34.5 95,35.8 235,36.4 211,40.4 242,74.6 8,-1.1 136,New Mexico,,,2022,N,A-N
147,Ivy,6,3–3 0–0,107.0 70,105.5 258,.5426 147,54.5 27,52.4 210,17.4 72,13.1 348,24.8 233,21.9 19,21.9 300,26.7 77,52.9 45,54.1 254,37.4 39,32.5 125,48.9 22,31.3 47,68.3 207,-1.5 157,Princeton,,,2022,N,A-N
148,SC,5,2–3 0–0,103.2 127,101.7 193,.5413 148,53.4 33,42.8 9,17.6 79,11.7 355,22.0 304,35.6 327,25.9 216,34.7 236,56.1 16,45.3 36,33.8 120,25.6 13,48.5 24,36.6 137,69.4 151,-1.5 160,The Citadel,,,2022,N,A-N
149,Ivy,4,1–3 0–0,101.9 149,100.4 170,.5411 149,51.2 79,52.8 232,18.2 104,22.3 33,22.9 283,29.7 187,25.7 222,44.0 328,51.4 71,48.9 93,34.0 109,39.5 319,40.2 136,37.2 152,69.9 130,-2.0 204,Harvard,,,2022,N,A-N
150,BSky,7,4–3 0–0,104.4 107,103.1 216,.5375 150,57.6 6,53.5 256,21.4 258,18.6 158,25.1 221,24.2 42,33.3 81,40.5 308,55.1 22,53.1 233,40.6 9,36.1 241,42.3 97,37.6 165,68.9 173,-1.2 143,Montana St.,14,R64,2022,N,A-N
151,P12,5,2–3 0–0,99.7 178,98.4 130,.5372 151,48.5 154,55.2 293,26.2 353,14.8 322,34.3 36,22.8 23,31.9 102,29.3 126,47.7 179,57.5 326,33.3 133,34.5 184,35.6 231,40.0 233,69.4 151,-0.25 81,Stanford,,,2022,N,A-N
152,Amer,5,1–4 0–0,99.0 186,97.8 125,.5334 152,48.1 169,49.2 103,17.1 61,21.3 55,23.0 278,33.9 289,38.7 25,29.6 137,46.4 215,49.5 109,34.0 109,32.5 125,36.3 214,39.5 224,68.5 195,-2.5 239,Tulane,,,2022,N,A-N
153,Ivy,6,3–3 0–0,106.7 76,105.5 259,.5316 153,52.2 59,53.4 253,19.7 173,17.0 244,27.4 166,30.9 227,34.0 66,27.3 90,54.4 28,55.2 288,33.3 133,34.1 175,49.3 18,44.9 320,75.6 2,-0.8 108,Cornell,,,2022,N,A-N
154,MVC,5,3–2 0–0,98.0 205,96.9 109,.5303 154,52.0 62,46.3 41,18.1 99,16.4 260,17.4 351,27.2 102,28.7 157,29.3 126,54.4 28,44.8 29,33.1 146,32.4 120,50.0 12,37.8 173,69.6 143,-0.7 103,Valparaiso,,,2022,N,A-N
155,MAC,5,2–3 0–0,97.4 214,96.4 98,.5298 155,48.9 141,49.4 108,21.4 258,22.1 40,26.6 185,34.2 302,25.8 219,36.1 260,48.8 153,57.5 326,32.7 159,25.7 14,39.4 148,42.5 283,64.5 336,-1.4 148,Kent St.,,,2022,N,A-N
156,CUSA,6,2–4 0–0,110.9 40,109.8 318,.5283 156,56.5 12,55.4 298,17.5 76,14.0 340,20.0 336,27.9 129,19.8 331,27.6 95,56.0 17,57.9 333,38.1 33,33.6 158,37.8 179,33.8 84,66.1 301,-1.7 173,Charlotte,,,2022,N,A-N
157,BSky,8,2–6 0–0,107.5 63,106.5 282,.5263 157,53.0 41,53.0 243,18.1 99,15.6 298,19.8 339,30.5 217,26.0 213,29.8 142,51.1 81,51.8 187,36.6 53,36.9 270,50.1 11,32.5 53,69.5 147,-2.4 234,Northern Colorado,,,2022,N,A-N
158,MAAC,8,4–4 0–0,98.9 188,98.1 129,.5245 158,51.3 74,47.5 66,18.9 135,17.9 192,20.6 325,28.5 145,31.5 107,28.3 109,50.0 120,50.6 142,35.7 74,29.1 51,37.6 190,44.0 312,65.1 321,-1.9 190,Niagara,,,2022,N,A-N
159,MAC,5,2–3 0–0,95.3 242,94.6 70,.5227 159,46.0 225,43.6 10,18.6 119,14.7 323,27.0 179,26.4 85,28.3 168,29.8 142,46.1 223,44.3 22,30.6 235,28.1 39,41.9 102,32.7 60,63.7 342,-1.7 176,Akron,13,R64,2022,N,A-N
160,SC,8,3–5 0–0,107.5 66,106.7 284,.5215 160,51.8 65,47.7 67,18.5 112,13.5 343,26.9 182,30.3 211,26.2 206,28.0 103,51.0 89,49.8 118,35.0 88,30.2 68,56.1 1,46.8 339,66.9 262,-3.1 273,VMI,,,2022,N,A-N
161,OVC,8,3–5 0–0,103.6 122,102.8 214,.5209 161,51.3 74,52.2 199,21.7 273,17.9 192,31.6 79,30.7 221,28.8 153,19.1 7,49.4 136,50.8 150,36.0 66,36.5 261,39.4 148,35.1 104,66.3 288,-1.7 177,Morehead St.,,,2022,N,A-N
162,SC,8,3–5 0–0,102.7 140,102.0 203,.5171 162,50.4 104,55.2 293,18.2 104,18.2 179,22.7 286,27.7 119,23.5 269,28.6 114,51.0 89,56.3 308,33.2 144,35.6 224,47.9 27,38.0 183,66.5 281,-2.3 228,Mercer,,,2022,N,A-N
163,CAA,5,3–2 0–0,101.0 161,100.5 172,.5137 163,49.7 122,54.1 270,18.5 112,21.0 66,27.8 156,28.5 145,25.9 216,21.6 19,52.3 52,54.5 264,29.8 255,35.6 224,34.6 249,39.9 231,70.6 98,-0.6 98,James Madison,,,2022,N,A-N
164,BSky,6,5–1 0–0,102.1 147,101.6 189,.5128 164,56.4 13,51.6 178,17.3 67,21.0 66,16.0 357,29.2 176,33.1 86,18.1 6,57.8 5,50.5 138,36.0 66,35.6 224,38.0 176,40.2 235,70.5 105,+0.16 60,Weber St.,,,2022,N,A-N
165,ASun,9,3–6 0–0,100.2 169,99.8 160,.5120 165,50.9 91,51.0 162,18.7 124,20.6 72,21.4 312,28.2 136,26.0 213,39.7 300,51.9 57,48.8 90,33.3 133,36.5 261,50.7 8,36.2 125,65.8 306,-3.4 283,Liberty,,,2022,N,A-N
166,SWAC,9,2–7 0–0,97.5 212,97.2 116,.5109 166,44.6 279,48.3 81,23.4 322,14.9 318,37.4 6,28.4 142,27.3 186,34.4 230,45.9 229,53.1 233,27.1 308,28.3 40,25.2 348,44.8 319,68.0 221,-3.0 269,Texas Southern,16,R64,2022,N,A-N
167,Amer,4,1–3 0–0,106.4 82,106.2 273,.5053 167,50.6 101,58.1 344,15.4 26,23.3 19,25.0 225,33.6 284,14.0 357,33.5 211,48.2 170,57.7 330,37.2 43,39.0 312,32.2 288,50.2 354,66.5 281,-1.6 170,Tulsa,,,2022,N,A-N
168,Pat,9,1–8 0–0,108.3 57,108.3 309,.5017 168,53.0 41,52.9 237,18.5 112,14.3 333,27.6 161,29.9 194,23.1 279,28.2 107,49.5 131,52.8 217,38.0 34,35.4 218,47.0 34,37.3 156,68.8 178,-4.6 327,Colgate,14,R64,2022,N,A-N
169,Amer,4,1–3 0–0,106.4 85,106.4 281,.4977 169,51.8 65,50.2 136,19.4 161,16.6 253,30.9 92,35.1 321,35.1 52,28.8 115,48.9 149,49.1 99,37.4 39,34.9 199,39.9 142,33.5 74,68.1 216,-1.8 189,SMU,,,2022,N,A-N
170,MVC,5,1–4 0–0,104.5 105,104.7 248,.4945 170,51.4 71,55.8 309,17.0 58,20.2 87,24.9 232,31.0 230,25.3 232,38.7 287,50.0 120,56.3 308,35.8 72,36.7 266,37.2 200,33.8 84,66.5 281,-2.2 216,Drake,,,2022,N,A-N
171,P12,3,0–3 0–0,93.3 282,93.7 59,.4877 171,44.9 267,48.1 76,21.3 254,15.7 289,22.1 302,18.0 4,26.9 192,35.4 247,45.8 232,46.7 57,27.8 291,33.3 147,23.1 355,41.8 270,66.4 286,-1.6 167,California,,,2022,N,A-N
172,SB,4,1–3 0–0,100.1 171,100.6 173,.4858 172,46.6 208,49.8 118,18.6 119,15.7 289,33.8 40,28.8 159,23.7 267,30.3 153,45.7 234,50.8 150,32.2 174,32.5 125,34.9 243,47.9 348,68.9 173,-1.8 188,Coastal Carolina,,,2022,N,A-N
173,BSth,7,1–6 0–0,91.9 298,92.4 47,.4851 173,45.7 238,47.0 54,21.8 281,18.0 187,25.5 215,30.2 206,22.1 296,34.1 224,48.8 153,49.1 99,27.5 301,29.0 46,40.6 127,36.7 140,70.3 115,-3.0 268,Gardner Webb,,,2022,N,A-N
174,A10,7,3–4 0–0,95.2 244,95.8 85,.4838 174,47.8 179,49.0 100,18.8 130,19.2 129,23.2 272,23.9 36,34.0 66,35.4 247,52.3 52,50.5 138,28.3 281,30.3 70,45.7 46,30.0 31,71.0 81,-2.1 210,Fordham,,,2022,N,A-N
175,MEAC,8,3–5 0–0,104.9 99,105.8 265,.4759 175,53.3 36,50.6 148,22.0 284,22.6 23,29.2 131,39.0 351,25.8 219,38.2 281,49.3 140,51.5 172,39.9 15,32.7 132,37.7 184,35.8 118,72.3 48,-2.8 253,Howard,,,2022,N,A-N
176,Slnd,12,5–7 0–0,100.0 173,100.9 181,.4748 176,51.2 79,49.9 122,17.9 91,18.7 156,28.4 145,30.2 206,21.7 303,41.9 321,51.5 66,51.4 169,33.8 120,31.7 102,38.6 167,40.2 235,71.4 69,-2.7 249,Nicholls St.,,,2022,N,A-N
177,AE,5,2–3 0–0,95.2 246,96.1 86,.4735 177,46.5 213,47.3 59,18.9 135,17.6 212,20.1 335,27.8 124,27.4 182,27.0 84,39.4 340,49.7 115,37.2 43,29.0 46,43.1 78,38.9 204,68.1 216,-1.2 140,NJIT,,,2022,N,A-N
178,ASun,5,1–4 0–0,110.6 44,111.6 330,.4727 178,48.6 151,56.1 316,16.0 30,20.2 87,30.7 97,37.2 336,24.4 258,36.5 266,43.1 295,61.5 356,35.3 79,31.5 99,56.1 1,37.9 178,71.7 63,-2.2 222,Eastern Kentucky,,,2022,N,A-N
179,BW,5,3–2 0–0,95.7 239,96.6 102,.4717 179,51.3 74,48.0 72,21.4 258,21.4 50,20.6 325,27.0 99,38.1 28,39.9 303,52.7 46,46.9 59,32.1 177,33.3 147,31.1 304,36.3 128,72.9 28,-0.9 114,UC Davis,,,2022,N,A-N
180,WCC,8,4–4 0–0,97.9 206,99.1 144,.4671 180,48.4 158,46.8 52,20.8 232,16.7 251,26.0 199,27.7 119,31.7 105,23.2 34,44.7 260,48.6 87,36.4 57,29.1 51,37.7 184,36.5 131,68.8 178,-2.0 200,Portland,,,2022,N,A-N
181,MAC,4,1–3 0–0,107.0 71,108.2 307,.4663 181,45.2 259,52.8 232,12.6 4,17.3 228,26.1 195,29.4 182,26.6 197,29.4 129,48.0 175,46.4 51,27.5 301,41.2 339,40.5 128,41.3 262,67.8 229,-1.7 183,Miami OH,,,2022,N,A-N
182,WCC,7,3–4 0–0,97.3 215,98.8 136,.4581 182,48.3 160,48.2 78,19.8 174,15.7 289,28.5 144,22.9 25,27.3 186,22.7 27,46.9 201,47.8 71,35.1 84,32.7 132,24.2 353,26.4 6,67.5 239,-1.9 192,San Diego,,,2022,N,A-N
183,MVC,6,1–5 0–0,98.2 201,99.8 159,.4530 183,48.1 169,52.8 232,21.5 267,19.2 129,24.0 254,23.0 26,24.8 244,32.6 192,45.9 229,55.8 300,33.8 120,30.2 68,46.0 44,28.6 18,64.6 332,-3.0 262,Southern Illinois,,,2022,N,A-N
184,SEC,5,2–3 0–0,89.5 325,91.2 37,.4474 184,41.8 325,44.4 19,22.5 294,22.5 26,34.8 31,32.3 253,26.8 194,50.4 355,44.6 268,45.7 39,24.8 338,28.4 41,37.7 184,41.7 267,71.9 54,-1.3 146,South Carolina,,,2022,N,A-N
185,AE,7,4–3 0–0,94.9 253,96.7 105,.4456 185,46.4 217,48.9 98,17.7 83,23.5 17,27.1 175,32.1 251,23.9 265,39.7 300,48.5 159,47.8 71,28.3 281,34.1 175,35.7 228,33.8 84,70.5 105,-1.1 132,UMass Lowell,,,2022,N,A-N
186,WAC,8,3–5 0–0,103.4 125,105.6 261,.4383 186,49.5 125,51.4 174,21.0 242,17.5 220,25.7 209,33.2 276,38.5 27,37.4 277,48.1 173,55.1 284,35.0 88,30.7 80,31.4 299,41.2 257,73.6 18,-2.1 213,UT Rio Grande Valley,,,2022,N,A-N
187,AE,5,1–4 0–0,104.0 116,106.4 280,.4345 187,48.9 141,50.0 126,13.1 8,12.5 353,23.0 278,27.2 102,22.1 296,29.0 119,41.9 312,51.7 181,38.8 25,31.4 94,43.1 78,37.1 150,61.4 354,-2.4 229,New Hampshire,,,2022,N,A-N
188,MAAC,4,0–4 0–0,98.0 204,100.3 169,.4322 188,45.7 238,52.9 237,22.8 303,20.7 71,31.5 80,26.1 75,27.2 188,48.5 347,45.2 248,56.6 315,31.3 207,31.7 102,34.0 262,40.2 235,68.2 212,-1.9 191,Saint Peter's,15,Elite Eight,2022,N,A-N
189,Sum,8,3–5 0–0,114.8 18,117.5 356,.4322 189,55.7 16,57.0 330,13.0 6,15.0 313,21.9 306,28.5 145,20.7 322,25.4 57,50.0 120,59.9 349,40.3 13,35.4 218,54.9 3,42.6 285,66.6 275,-3.4 286,St. Thomas,,,2022,N,A-N
190,SB,7,3–4 0–0,105.4 97,108.0 303,.4309 190,52.8 47,55.5 300,21.6 269,21.2 58,23.9 257,36.4 332,32.1 100,39.0 289,55.4 21,51.6 176,31.9 185,40.7 332,34.8 246,41.1 253,71.6 65,-1.0 123,Louisiana Monroe,,,2022,N,A-N
191,Horz,3,1–2 0–0,104.8 101,107.3 293,.4308 191,47.2 195,52.0 193,16.9 56,13.5 343,29.8 117,27.7 119,33.5 76,46.5 342,47.6 181,51.3 163,31.0 226,35.6 224,40.3 131,34.3 93,69.1 164,-0.7 105,Youngstown St.,,,2022,N,A-N
192,BE,4,1–3 0–0,93.2 283,95.5 81,.4302 192,42.6 311,54.5 277,23.5 327,18.3 173,31.0 88,28.6 151,29.0 149,26.1 63,43.3 292,54.7 269,27.8 291,36.1 241,42.9 85,39.3 215,62.6 353,-0.18 77,Butler,,,2022,N,A-N
193,BSth,7,1–6 0–0,101.9 148,104.5 245,.4284 193,50.9 91,54.4 276,20.4 210,20.0 95,22.7 286,27.8 124,33.5 76,41.7 319,50.5 104,55.2 288,34.3 104,35.6 224,43.2 77,42.2 279,71.7 63,-3.0 261,Winthrop,,,2022,N,A-N
194,Sum,5,1–4 0–0,100.5 164,103.2 218,.4261 194,48.5 154,52.2 199,16.5 38,16.0 275,27.5 164,28.6 151,19.2 336,23.0 32,47.1 197,55.3 290,33.3 133,30.9 85,47.4 31,34.6 95,70.7 92,-2.0 201,Oral Roberts,,,2022,N,A-N
195,Ivy,8,2–6 0–0,98.0 202,100.7 175,.4229 195,45.9 229,50.1 131,17.8 88,16.6 253,24.5 240,30.1 201,25.6 225,30.0 148,45.9 229,51.5 172,30.6 235,32.1 115,42.8 86,41.8 270,70.5 105,-2.5 238,Yale,14,R64,2022,N,A-N
196,CUSA,5,1–4 0–0,101.7 151,104.5 246,.4202 196,49.4 129,53.3 250,19.9 180,17.6 212,29.9 115,28.2 136,17.8 346,29.4 129,51.2 79,52.9 227,30.9 229,36.1 241,36.4 211,30.3 32,76.2 1,-2.0 203,Marshall,,,2022,N,A-N
197,MAAC,6,4–2 0–0,102.7 139,105.6 262,.4193 197,49.7 122,51.0 162,19.8 174,19.3 128,28.6 141,30.2 206,47.2 3,29.8 142,49.0 144,49.4 104,34.0 109,36.2 247,33.5 271,33.2 67,69.1 164,-0.9 117,Manhattan,,,2022,N,A-N
198,Slnd,11,7–4 0–0,99.9 174,102.8 213,.4190 198,48.8 144,52.5 217,20.3 202,25.8 4,33.4 45,31.8 246,41.3 12,42.7 324,49.4 136,53.1 233,31.5 197,34.5 184,31.2 302,45.1 326,71.1 76,-1.8 184,Texas A&M Corpus Chris,16,R68,2022,N,A-N
199,AE,5,1–4 0–0,105.6 95,108.7 314,.4178 199,50.5 103,56.7 326,17.1 61,15.7 289,19.0 344,32.4 254,18.1 342,23.8 39,50.3 111,59.7 346,33.9 115,34.7 189,39.5 147,39.4 222,69.2 160,-1.6 169,Stony Brook,,,2022,N,A-N
200,MVC,7,2–5 0–0,103.0 133,106.4 277,.4092 200,50.7 97,55.3 295,16.3 33,16.5 256,19.6 341,25.1 56,30.2 127,31.1 169,54.0 33,52.6 209,30.8 230,39.8 323,41.8 103,39.1 208,72.1 51,-2.6 244,Indiana St.,,,2022,N,A-N
201,ASun,9,2–7 0–0,103.7 120,107.1 287,.4091 201,51.3 74,56.3 320,20.2 196,16.5 256,23.2 272,35.4 326,24.8 244,34.0 223,55.0 24,58.3 335,30.3 244,35.9 237,39.2 154,44.9 320,66.3 288,-2.1 211,Bellarmine,,,2022,N,A-N
202,A10,4,1–3 0–0,98.5 194,101.7 194,.4083 202,47.0 202,52.3 205,21.0 242,15.9 280,29.7 118,31.2 238,13.9 358,26.9 82,53.4 38,47.1 64,26.7 315,43.1 350,47.8 30,29.8 28,70.0 125,-1.1 133,Saint Joseph's,,,2022,N,A-N
203,B10,2,0–2 0–0,100.7 163,104.2 243,.4042 203,47.3 193,49.4 108,20.0 189,15.5 302,25.0 225,38.5 347,21.3 309,32.5 189,51.6 62,52.0 192,27.1 308,30.3 70,39.3 152,39.8 227,71.2 74,-0.9 115,Nebraska,,,2022,N,A-N
204,BW,5,1–4 0–0,93.5 280,97.0 111,.3971 204,41.6 328,46.7 48,20.2 196,17.1 239,30.6 101,29.7 187,24.7 249,33.1 203,40.6 327,44.8 29,29.4 262,33.7 160,29.6 320,33.5 74,66.6 275,-1.7 175,UC Irvine,,,2022,N,A-N
205,CUSA,4,1–3 0–0,101.8 150,105.8 264,.3909 205,40.9 341,58.9 348,18.2 104,16.8 249,30.9 92,28.4 142,23.3 274,20.9 13,40.4 331,56.7 316,27.8 291,41.1 337,37.6 190,44.3 315,72.7 31,-1.4 149,UTSA,,,2022,N,A-N
