rk,conf,g,rec,adjoe,adjde,barthag,efg_,efgd_,tor,tord,orb,drb,ftr,ftrd,2p_,2p_d,3p_,3p_d,3pr,3prd,adj_t_,wab,team,seed,tourney_res,year,type,venue
34,B12,15,13–2 0–0,105.8 83,89.1 19,.8783 34,52.8 58,41.0 6,16.4 10,23.2 64,32.3 184,31.0 117,30.7 303,25.4 9,49.5 107,40.1 12,39.0 31,28.5 21,37.4 72,33.9 207,70.7 66,+0.34 47,Iowa St.,,,2011,N,All
35,B10,12,9–3 0–0,103.4 121,87.1 8,.8780 35,49.6 150,42.9 17,17.2 26,20.5 186,30.7 225,27.5 26,29.0 322,27.2 21,51.3 58,43.5 55,31.5 252,28.0 12,44.1 10,39.1 304,63.7 317,+0.29 50,Michigan,8,R32,2011,N,All
36,A10,14,10–4 0–0,105.8 80,89.2 21,.8768 36,49.9 136,44.1 35,18.2 51,21.1 152,32.5 180,29.0 59,31.2 296,30.6 60,51.3 58,41.4 22,30.8 275,33.8 153,26.5 307,28.6 47,66.3 230,+0.8 38,Temple,7,R32,2011,N,All
37,B10,11,7–4 0–0,106.6 65,89.9 26,.8758 37,51.6 76,44.5 43,22.9 268,21.1 152,35.9 73,31.6 134,39.7 136,37.4 167,48.4 140,41.2 20,38.9 35,34.5 172,33.1 159,31.2 115,70.3 78,+0.38 44,Michigan St.,10,R64,2011,N,All
38,ACC,13,10–3 0–0,104.8 93,88.5 15,.8754 38,52.2 68,44.7 48,20.0 126,24.4 30,32.8 169,31.0 117,45.4 42,35.5 140,54.6 19,43.0 42,31.2 260,32.1 95,31.5 204,33.5 193,66.8 212,+0.41 42,Virginia Tech,,,2011,N,All
39,WAC,14,12–2 0–0,108.2 51,91.6 43,.8707 39,52.4 63,43.7 32,17.7 41,17.8 302,32.8 169,23.1 2,48.7 13,32.8 86,50.1 90,39.6 7,38.3 48,34.7 180,31.0 222,33.2 184,63.9 311,+1.3 23,Utah St.,12,R64,2011,N,All
40,ASun,11,8–3 0–0,111.7 28,94.8 75,.8687 40,52.7 60,47.0 110,20.0 126,25.7 13,36.0 68,30.2 92,42.0 90,53.8 331,52.0 49,44.4 74,35.7 125,35.3 210,44.0 12,30.5 101,71.8 43,-0.32 70,Belmont,13,R64,2011,N,All
41,SEC,15,10–5 0–0,110.1 40,94.0 65,.8606 41,48.9 168,47.8 133,20.2 136,20.7 175,39.2 18,32.6 176,47.8 17,38.1 180,48.9 123,45.3 100,32.5 223,34.3 166,29.0 273,40.8 320,69.5 98,-0.06 59,Tennessee,9,R64,2011,N,All
42,A10,15,11–4 0–0,107.5 57,91.9 47,.8594 42,55.8 14,43.7 32,17.2 26,20.9 164,25.1 327,29.5 69,32.1 282,32.6 82,52.4 44,43.1 44,41.5 10,30.1 41,35.3 114,28.5 46,65.7 256,+0.15 51,Richmond,12,Sweet Sixteen,2011,N,All
43,CAA,12,9–3 0–0,109.4 41,93.6 60,.8575 43,52.8 58,45.9 76,18.3 54,21.0 158,33.9 136,30.0 84,35.6 209,33.2 98,51.2 62,46.4 135,37.6 70,29.9 36,31.7 198,34.0 212,65.7 256,-0.24 65,George Mason,8,R32,2011,N,All
44,BE,12,8–4 0–0,110.6 36,94.8 76,.8548 44,51.0 95,48.9 162,15.9 6,25.7 13,34.0 130,34.3 231,42.5 84,44.7 279,51.2 62,45.2 97,33.5 189,36.1 237,24.9 323,41.4 326,67.1 197,-0.7 81,St. John's,6,R64,2011,N,All
45,WCC,16,10–6 0–0,106.6 64,91.5 40,.8537 45,52.2 68,46.7 101,21.6 213,20.4 190,35.7 82,26.3 14,39.7 136,35.3 133,50.6 80,43.2 47,37.2 80,35.0 198,30.0 247,37.5 281,70.3 78,-0.50 74,Gonzaga,11,R32,2011,N,All
46,BE,13,9–4 0–0,110.7 35,95.3 84,.8488 46,54.1 32,48.3 151,18.2 51,23.0 70,37.1 48,31.6 134,41.7 98,24.8 8,55.4 11,45.3 100,33.3 192,35.9 231,23.7 335,34.7 232,70.3 78,-0.6 78,Marquette,11,Sweet Sixteen,2011,N,All
47,ACC,14,11–3 0–0,104.3 102,89.9 25,.8472 47,50.8 101,44.5 43,20.1 131,25.1 22,35.0 98,31.6 134,45.6 37,32.0 74,51.3 58,43.0 42,33.2 197,31.9 87,32.9 161,31.3 119,65.7 256,+0.01 55,Clemson,12,R64,2011,N,All
48,A10,12,7–5 0–0,107.5 58,92.8 54,.8434 48,54.0 33,46.7 101,20.6 155,27.8 2,35.9 73,39.2 326,48.1 14,35.2 131,51.3 58,47.0 153,39.0 31,30.7 57,38.6 54,34.8 236,72.5 24,-1.8 122,Duquesne,,,2011,N,All
49,CAA,11,9–2 0–0,105.6 89,91.6 42,.8382 49,50.6 107,44.5 43,20.4 146,15.8 340,41.2 10,22.8 1,41.3 109,35.3 133,49.9 98,46.6 144,34.9 143,25.8 2,27.0 299,26.6 22,64.9 281,+0.9 32,Drexel,,,2011,N,All
50,B12,13,10–3 0–0,105.7 87,91.8 45,.8353 50,52.3 64,44.8 50,22.6 260,24.6 26,38.7 25,25.2 7,46.3 30,30.7 65,52.4 44,41.9 27,34.8 145,33.8 153,29.5 260,32.7 168,69.0 125,-0.9 94,Baylor,,,2011,N,All
51,P10,13,8–5 0–0,106.3 72,92.6 52,.8296 51,51.0 95,46.2 84,19.4 94,19.7 219,31.9 195,26.8 19,33.7 246,33.2 98,48.6 135,43.8 61,37.7 65,33.9 156,29.8 253,34.2 219,64.9 281,-1.2 99,USC,11,R68,2011,N,All
52,B12,14,12–2 0–0,100.3 173,87.7 11,.8235 52,54.6 22,39.6 1,20.8 163,21.0 158,28.8 282,25.5 9,34.8 229,26.8 19,58.3 3,38.2 1,31.0 268,27.6 8,31.3 210,44.6 344,65.1 276,-0.28 67,Nebraska,,,2011,N,All
53,ACC,15,12–3 0–0,112.2 24,98.2 117,.8228 53,53.2 46,45.2 56,21.0 179,18.7 266,37.8 32,32.5 171,48.0 16,37.7 174,48.8 126,44.4 74,40.4 18,31.1 66,37.3 75,34.5 227,67.6 177,+0.01 56,Miami FL,,,2011,N,All
54,B12,13,12–1 0–0,105.8 81,92.6 51,.8226 54,50.1 127,43.1 19,21.6 213,21.7 122,42.4 5,26.1 13,47.4 22,37.6 171,49.5 107,43.1 44,34.4 154,28.8 22,30.2 241,36.3 261,66.0 242,+1.2 24,Texas A&M,7,R64,2011,N,All
55,SC,13,8–5 0–0,112.6 23,98.7 127,.8200 55,53.9 34,48.9 162,20.8 163,20.8 169,33.9 136,38.2 322,27.4 330,25.4 9,53.5 28,49.0 211,36.3 107,32.5 109,40.2 30,25.0 7,68.7 137,-1.0 97,Charleston,,,2011,N,All
56,CUSA,14,11–3 0–0,103.1 126,90.5 29,.8173 56,53.8 36,43.3 24,20.7 160,19.5 227,23.3 337,30.7 102,44.3 55,32.4 78,53.6 26,42.2 29,36.3 107,30.3 46,29.0 273,33.0 180,71.1 55,-0.23 64,UTEP,,,2011,N,All
57,MWC,14,11–3 0–0,106.8 63,93.8 62,.8155 57,53.7 39,45.0 54,19.5 99,21.2 147,35.0 98,30.1 86,47.6 19,37.7 174,53.2 33,44.6 82,36.4 103,30.4 50,31.2 216,37.3 277,67.3 189,+0.03 54,New Mexico,,,2011,N,All
58,ACC,14,10–4 0–0,97.1 233,85.3 4,.8149 58,49.1 163,39.8 2,24.2 309,23.5 51,38.8 24,29.5 69,40.8 118,35.5 140,49.2 117,38.4 3,32.7 219,28.0 12,36.6 84,39.2 306,72.0 37,-0.7 83,Florida St.,10,Sweet Sixteen,2011,N,All
59,CUSA,11,9–2 0–0,106.5 67,93.9 64,.8097 59,50.2 121,41.8 10,18.9 77,20.2 199,36.9 54,29.5 69,46.4 29,44.1 271,48.8 126,39.8 9,36.1 117,30.5 52,26.5 307,34.1 216,68.8 134,+0.44 41,Southern Miss,,,2011,N,All
60,P10,13,9–4 0–0,107.1 61,94.5 69,.8095 60,51.5 82,46.7 101,21.9 223,19.2 247,38.0 30,31.8 141,42.5 84,32.6 82,51.6 51,44.7 85,34.1 165,35.0 198,28.5 279,25.8 16,69.4 104,-0.46 73,UCLA,7,R32,2011,N,All
61,Horz,11,9–2 0–0,103.7 116,91.5 39,.8085 61,46.1 259,46.0 80,17.4 32,24.8 24,32.9 166,37.7 314,33.9 241,34.9 122,44.6 260,47.0 153,32.5 223,29.2 23,36.0 96,30.6 103,66.7 216,+1.0 30,Cleveland St.,,,2011,N,All
62,CAA,12,10–2 0–0,109.1 44,96.3 89,.8083 62,50.3 118,47.6 126,21.9 223,19.6 221,46.2 2,27.5 26,38.3 167,28.9 43,48.2 143,42.7 36,37.1 84,37.1 268,28.0 291,38.0 290,64.7 290,+1.4 20,Old Dominion,9,R64,2011,N,All
63,BE,12,6–6 0–0,102.6 135,90.6 31,.8063 63,47.3 221,43.2 21,17.5 35,20.8 169,30.6 227,29.2 62,31.9 286,33.9 106,46.1 222,41.4 22,33.1 204,31.8 85,33.5 153,28.9 58,70.6 67,-2.4 148,Seton Hall,,,2011,N,All
64,ACC,14,10–4 0–0,118.3 6,105.0 249,.7987 64,56.9 5,50.2 211,16.4 10,17.6 306,30.7 225,34.2 227,32.9 264,26.7 17,55.5 8,48.4 197,39.2 29,35.5 215,43.1 16,39.1 304,64.6 293,-0.7 82,Boston College,,,2011,N,All
65,B10,12,11–1 0–0,108.0 56,95.8 87,.7977 65,53.0 52,46.3 89,20.9 171,21.8 117,39.3 17,33.1 195,49.6 11,28.8 39,53.4 29,40.5 13,34.7 148,36.7 256,32.4 175,39.4 311,70.9 61,+1.6 18,Minnesota,,,2011,N,All
66,CUSA,13,10–3 0–0,108.1 54,96.1 88,.7937 66,52.2 68,43.3 24,18.9 77,19.2 247,33.3 156,34.0 217,29.1 320,24.4 6,50.8 74,43.6 56,36.3 107,28.3 18,38.7 52,28.7 50,63.9 311,+0.35 46,UAB,12,R68,2011,N,All
67,B12,14,12–2 0–0,105.7 85,94.2 66,.7894 67,50.7 105,45.2 56,21.0 179,20.7 175,35.1 93,27.3 24,45.5 39,40.9 229,51.1 66,42.6 35,33.0 208,33.6 144,25.9 315,33.0 180,66.0 242,+1.4 21,Oklahoma St.,,,2011,N,All
68,SEC,15,12–3 0–0,112.0 25,99.9 148,.7874 68,53.8 36,46.0 80,18.9 77,19.4 238,37.4 38,30.2 92,34.9 228,39.8 210,55.3 13,43.8 61,34.1 165,33.7 150,36.5 87,32.9 177,68.1 159,-0.06 60,Mississippi,,,2011,N,All
69,SEC,14,8–6 0–0,100.9 163,90.2 28,.7852 69,50.2 121,41.0 6,22.5 257,23.8 46,38.1 29,32.3 159,25.6 339,32.8 86,50.8 74,38.8 5,32.4 226,30.4 50,27.0 299,32.4 160,65.0 278,-3.2 178,Alabama,,,2011,N,All
70,MVC,11,8–3 0–0,115.8 12,103.5 224,.7840 70,53.7 39,46.9 107,20.3 140,18.0 296,39.1 19,29.5 69,42.2 87,34.2 111,51.2 62,44.3 72,38.5 44,35.1 203,37.6 65,31.5 128,66.1 238,-0.42 72,Wichita St.,,,2011,N,All
71,WCC,16,13–3 0–0,114.8 16,102.7 209,.7819 71,55.8 14,50.9 228,20.1 131,18.0 296,34.8 110,28.9 56,35.3 217,30.5 58,50.2 87,48.1 191,44.3 1,36.8 260,34.4 131,39.3 307,64.7 290,+0.9 34,Portland,,,2011,N,All
72,MVC,12,8–4 0–0,113.9 20,102.2 196,.7757 72,53.1 49,49.0 168,16.6 14,17.4 314,36.0 68,28.5 50,37.5 177,39.0 198,53.4 29,47.1 159,35.0 141,36.0 233,32.9 161,26.5 19,63.8 315,-1.4 110,Missouri St.,,,2011,N,All
73,MAAC,12,7–5 0–0,109.1 45,98.8 129,.7580 73,54.3 27,52.1 266,19.6 104,22.6 85,31.7 201,29.6 75,35.8 207,41.1 231,54.6 19,49.8 245,35.9 119,38.0 287,38.3 56,32.5 164,70.9 61,-2.1 131,Iona,,,2011,N,All
74,B10,13,9–4 0–0,105.7 88,95.7 85,.7568 74,55.7 16,44.5 43,22.1 240,23.1 67,36.4 58,29.1 61,45.8 35,48.2 307,55.1 15,43.2 47,38.1 54,31.3 69,31.1 219,33.5 193,68.8 134,-1.5 114,Indiana,,,2011,N,All
75,Slnd,8,5–3 0–0,94.7 275,85.9 7,.7526 75,48.8 169,45.4 63,20.5 152,28.3 1,32.3 184,26.9 21,37.2 184,33.9 106,48.0 151,47.6 178,33.9 170,26.8 3,28.3 285,29.4 72,64.5 296,-1.4 111,Stephen F. Austin,,,2011,N,All
76,WAC,13,8–5 0–0,106.3 70,96.5 91,.7524 76,49.9 136,51.2 238,18.5 62,26.4 9,37.7 34,25.8 11,41.7 98,39.1 202,48.7 129,47.0 153,35.1 138,40.0 319,31.3 210,32.3 156,69.4 104,-2.3 145,Boise St.,,,2011,N,All
77,CAA,13,9–4 0–0,108.0 55,98.2 115,.7491 77,53.2 46,48.2 147,18.8 71,22.5 87,32.3 184,36.8 299,31.3 293,35.5 140,50.6 80,47.1 159,38.2 51,33.8 153,38.9 47,30.1 87,69.7 92,-0.09 62,VCU,11,Final Four,2011,N,All
78,SEC,14,11–3 0–0,101.5 152,92.3 50,.7478 78,51.6 76,42.2 12,19.8 117,23.5 51,30.8 222,32.8 185,35.3 217,30.6 60,49.9 98,40.7 14,36.5 98,30.7 57,35.9 100,28.8 52,70.4 71,-0.7 80,Arkansas,,,2011,N,All
79,A10,14,9–5 0–0,103.8 109,94.5 71,.7471 79,47.7 206,46.2 84,18.4 59,19.3 244,30.6 227,30.1 86,43.8 63,35.1 126,49.0 122,45.3 100,29.9 296,32.0 90,31.9 192,32.7 168,66.4 226,-0.03 58,Xavier,6,R64,2011,N,All
80,P10,12,7–5 0–0,96.4 250,87.8 13,.7459 80,47.7 206,44.9 53,22.0 229,19.0 255,28.4 284,24.5 4,47.7 18,32.8 86,48.1 146,43.9 65,31.2 260,31.3 69,32.6 166,35.2 241,70.4 71,-0.8 86,California,,,2011,N,All
81,MAC,12,8–4 0–0,103.7 115,94.8 74,.7377 81,54.8 21,45.3 59,23.3 287,22.7 81,34.9 106,34.4 233,42.2 87,35.1 126,53.6 26,39.8 9,38.5 44,37.8 281,29.8 253,32.2 150,68.9 129,-1.7 119,Buffalo,,,2011,N,All
82,CUSA,13,10–3 0–0,103.3 123,94.5 70,.7372 82,50.1 127,43.6 28,20.8 163,19.6 221,37.0 51,33.0 189,54.3 2,35.3 133,48.8 126,43.3 50,35.4 132,29.3 25,30.4 232,35.2 241,69.5 98,-0.13 63,Marshall,,,2011,N,All
83,MVC,12,8–4 0–0,106.4 69,97.3 100,.7354 83,49.4 157,48.5 155,17.6 38,21.1 152,29.4 265,28.2 41,34.7 232,36.9 160,49.8 102,46.7 147,32.6 221,34.5 172,45.1 8,35.7 253,59.0 345,-0.6 77,Northern Iowa,,,2011,N,All
84,Sum,12,4–8 0–0,111.8 27,102.5 204,.7301 84,49.7 145,50.7 222,22.1 240,17.0 323,38.9 22,34.1 224,38.6 162,35.4 138,50.0 95,46.5 137,32.8 217,39.4 311,35.6 105,33.1 183,72.4 27,-1.9 124,Oakland,13,R64,2011,N,All
85,B10,12,7–5 0–0,97.8 224,89.7 23,.7298 85,48.3 186,44.7 48,21.2 193,23.3 60,36.4 58,27.4 25,39.9 132,25.5 12,48.1 146,45.2 97,32.7 219,29.2 23,29.5 260,38.3 298,69.7 92,-2.7 162,Iowa,,,2011,N,All
86,Ivy,12,9–3 0–0,106.8 62,98.1 111,.7257 86,51.9 73,50.8 226,21.9 223,21.4 138,34.0 130,31.5 133,41.7 98,28.8 39,50.0 95,49.2 222,36.4 103,36.2 242,42.0 19,31.9 141,67.2 194,+0.8 37,Harvard,,,2011,N,All
87,SEC,14,11–3 0–0,103.5 119,95.2 83,.7237 87,49.8 141,44.3 38,20.4 146,21.9 111,37.4 38,34.2 227,36.6 190,34.1 110,51.4 57,40.8 17,29.8 299,34.5 172,24.1 331,32.1 149,65.6 262,+0.36 45,Georgia,10,R64,2011,N,All
88,MAAC,13,9–4 0–0,108.9 47,100.2 153,.7219 88,56.6 6,45.9 76,19.7 112,19.2 247,29.7 255,33.4 203,35.6 209,34.8 120,52.5 42,44.8 88,42.5 3,32.4 106,35.9 100,28.8 52,67.4 184,-1.0 96,Rider,,,2011,N,All
89,ACC,14,8–6 0–0,99.5 191,91.8 46,.7171 89,45.4 276,49.1 173,18.8 71,24.1 37,33.0 164,27.7 29,36.5 193,39.0 198,46.9 196,46.5 137,28.3 323,36.0 233,34.0 145,35.6 249,70.8 64,-2.9 167,Georgia Tech,,,2011,N,All
90,B12,14,10–4 0–0,113.9 19,105.1 254,.7168 90,55.1 19,49.4 182,15.4 4,22.0 109,34.7 114,32.9 187,43.8 63,38.1 180,54.8 18,47.0 153,37.3 77,36.7 256,26.6 304,30.3 95,68.2 156,-1.3 106,Colorado,,,2011,N,All
91,Ivy,15,11–4 0–0,105.9 78,97.9 108,.7109 91,53.2 46,47.7 131,19.6 104,19.0 255,29.0 272,29.7 76,39.1 150,33.4 101,51.5 54,45.7 115,37.6 70,35.3 210,33.7 150,27.4 29,65.8 254,-0.5 76,Princeton,13,R64,2011,N,All
92,Horz,11,6–5 0–0,102.5 138,94.9 77,.7090 92,48.0 196,50.9 228,17.0 22,23.9 41,27.7 296,24.9 6,38.9 157,52.5 326,46.0 224,51.9 282,34.3 158,32.7 117,35.5 108,33.6 199,63.9 311,-2.3 141,Wright St.,,,2011,N,All
93,Sum,9,6–3 0–0,109.3 42,101.3 177,.7070 93,51.8 74,49.3 180,16.5 13,22.3 97,31.9 195,29.8 79,33.0 260,38.3 186,46.5 209,46.3 132,41.4 11,38.8 297,33.8 149,24.8 6,69.3 110,-1.2 100,South Dakota St.,,,2011,N,All
