rk,conf,g,rec,adjoe,adjde,barthag,efg_,efgd_,tor,tord,orb,drb,ftr,ftrd,2p_,2p_d,3p_,3p_d,3pr,3prd,adj_t_,wab,team,seed,tourney_res,year,type,venue
208,MVC,9,2–7 2–7,102.4 195,107.1 228,.3732 208,52.0 102,54.3 270,20.2 253,16.3 246,23.2 295,22.5 24,23.3 316,33.9 171,52.2 65,52.6 236,34.4 166,37.8 265,38.1 177,42.3 266,66.2 282,-4.4 283,Illinois St.,,,2019,C,A-N
209,BW,8,4–4 4–4,100.4 233,105.1 193,.3720 209,49.2 213,49.7 99,17.1 84,17.1 202,24.1 275,31.1 274,41.6 16,26.9 38,49.7 157,49.8 130,31.9 254,33.0 94,25.7 349,38.0 158,70.5 72,-2.4 173,Long Beach St.,,,2019,C,A-N
210,WAC,8,6–2 6–2,101.1 220,105.8 209,.3710 210,50.0 179,52.1 191,16.7 65,23.3 10,27.2 191,30.9 261,50.0 2,51.7 348,50.0 144,52.3 226,33.3 204,34.6 158,24.3 353,38.2 163,71.1 54,+0.34 53,UT Rio Grande Valley,,,2019,C,A-N
211,AE,8,5–3 5–3,108.6 84,113.7 328,.3704 211,53.4 55,53.0 229,14.5 15,18.7 120,24.1 275,28.1 176,40.3 23,30.9 112,50.2 136,48.5 94,38.0 55,39.4 299,46.2 28,42.2 263,69.9 99,-1.7 134,Hartford,,,2019,C,A-N
212,MAAC,9,5–4 5–4,101.9 207,106.8 221,.3687 212,54.2 45,48.7 67,18.8 191,16.8 217,24.5 266,29.9 235,36.1 67,28.6 65,52.1 70,48.1 86,37.8 60,32.9 92,45.4 36,44.5 313,73.5 16,-2.8 202,Iona,16,R64,2019,C,A-N
213,Slnd,9,6–3 6–3,103.0 182,108.0 249,.3675 213,51.3 127,49.4 87,24.8 348,20.8 49,40.1 2,30.9 261,39.0 33,41.5 294,48.5 200,48.9 104,36.6 86,33.3 103,43.9 54,39.2 190,64.6 321,-1.9 153,Southeastern Louisiana,,,2019,C,A-N
214,CAA,9,3–6 3–6,102.4 196,107.4 235,.3671 214,49.5 199,51.6 166,15.6 32,13.3 344,34.1 37,25.3 88,21.9 328,34.0 173,48.6 193,50.4 154,34.8 152,35.3 179,26.4 346,47.9 338,62.6 342,-3.9 255,Towson,,,2019,C,A-N
215,MAAC,9,7–2 7–2,103.0 180,108.0 253,.3671 215,52.4 85,51.5 162,17.4 105,20.2 64,27.2 191,32.5 310,26.8 265,36.4 227,53.2 52,50.7 165,34.2 173,35.3 179,43.1 76,38.2 163,67.8 194,-0.6 96,Canisius,,,2019,C,A-N
216,BSky,10,5–5 5–5,104.1 162,109.2 274,.3660 216,57.6 9,50.4 123,17.2 88,12.5 351,17.7 350,25.7 100,34.7 88,30.1 94,56.0 16,51.8 210,40.2 14,31.8 66,36.8 214,34.6 65,70.9 62,-3.4 232,Weber St.,,,2019,C,A-N
217,ASun,8,3–5 3–5,98.8 257,103.7 160,.3641 217,53.2 62,48.9 73,18.3 157,16.6 234,18.9 345,24.8 71,32.1 136,36.3 223,52.5 57,45.1 25,36.2 102,37.0 239,38.8 162,36.7 120,66.4 267,-3.1 215,NJIT,,,2019,C,A-N
218,A10,9,1–8 1–8,104.3 155,109.5 278,.3628 218,47.1 278,55.3 296,14.7 18,15.9 271,21.6 315,25.3 88,26.4 271,26.0 29,46.9 253,54.4 293,31.6 261,37.6 258,47.8 17,47.2 333,68.6 150,-4.4 281,Saint Joseph's,,,2019,C,A-N
219,MWC,9,3–6 3–6,94.7 303,99.5 89,.3621 219,46.3 293,50.5 124,18.0 138,18.9 115,22.1 307,30.7 253,28.1 232,35.8 214,46.2 276,51.9 216,30.9 281,32.4 80,36.0 235,42.4 268,65.9 292,-2.7 198,San Diego St.,,,2019,C,A-N
220,Sum,8,3–5 3–5,99.9 239,105.0 192,.3596 220,51.5 117,54.1 267,15.9 36,15.7 281,23.8 287,21.8 19,25.0 293,27.2 42,48.6 193,55.2 307,37.2 72,34.5 151,39.2 153,30.8 7,69.7 107,-3.2 223,North Dakota,,,2019,C,A-N
221,Horz,9,2–7 2–7,103.4 174,108.8 268,.3570 221,49.7 192,55.0 285,21.8 311,19.1 105,39.8 4,28.5 187,32.3 129,33.3 161,50.0 144,50.9 174,32.8 224,40.4 321,34.6 270,43.2 290,68.2 175,-4.7 294,IU Indy,,,2019,C,A-N
222,MAAC,9,4–5 4–5,102.4 194,107.8 244,.3570 222,51.1 137,50.9 139,18.0 138,17.5 184,24.9 255,29.7 229,33.6 107,36.3 223,50.4 127,52.5 233,34.7 158,32.7 88,41.2 107,46.3 329,65.2 313,-3.7 241,Marist,,,2019,C,A-N
223,Amer,9,1–8 1–8,101.9 205,107.3 232,.3564 223,42.4 349,55.0 285,15.6 32,19.8 76,26.4 220,37.7 350,30.2 187,48.1 339,43.7 330,52.2 222,26.3 348,39.5 303,29.1 336,39.9 210,68.6 150,-3.2 222,East Carolina,,,2019,C,A-N
224,MAAC,9,6–3 6–3,94.2 308,99.2 84,.3545 224,47.2 273,47.0 34,15.9 36,17.7 168,20.3 336,25.7 100,27.3 255,31.3 119,49.1 173,50.9 174,29.8 312,27.2 7,43.1 76,38.1 161,62.5 343,-1.8 143,Siena,,,2019,C,A-N
225,MVC,9,4–5 4–5,99.1 253,104.4 176,.3532 225,48.2 246,48.1 53,17.6 114,16.0 265,25.1 251,25.6 97,30.4 180,39.3 267,44.0 322,46.5 46,38.0 55,33.7 108,32.7 300,39.7 204,65.6 301,-2.5 185,Bradley,15,R64,2019,C,A-N
226,CAA,9,4–5 4–5,100.1 236,105.7 207,.3479 226,52.8 69,53.3 241,16.3 49,13.5 340,21.0 323,23.1 32,16.8 351,30.1 94,51.9 79,53.4 260,35.8 119,35.4 186,50.0 10,44.8 316,68.9 137,-2.9 206,Elon,,,2019,C,A-N
227,CUSA,9,1–8 1–8,98.4 264,104.0 168,.3454 227,44.5 328,49.4 87,16.2 47,16.6 234,26.5 216,27.4 153,30.4 180,35.2 201,44.2 319,49.2 114,29.9 307,33.2 97,40.2 131,39.2 190,66.3 275,-5.6 329,Louisiana Tech,,,2019,C,A-N
228,SB,9,2–7 2–7,98.1 271,103.7 163,.3441 228,49.0 216,50.3 118,22.1 316,16.0 265,27.1 197,31.0 269,31.5 150,37.6 245,49.4 164,47.6 71,32.3 240,36.9 234,39.0 159,34.6 65,68.5 159,-4.3 275,Troy,,,2019,C,A-N
229,Pat,9,4–5 4–5,98.5 260,104.2 172,.3436 229,49.0 216,49.1 80,17.6 114,16.8 217,28.5 153,26.8 132,30.4 180,34.7 190,51.6 92,48.0 82,30.3 299,34.1 126,42.9 80,34.3 58,72.0 37,-3.2 224,Bucknell,,,2019,C,A-N
230,MAAC,9,5–4 5–4,101.5 214,107.4 238,.3428 230,51.2 130,54.0 264,17.1 84,22.4 18,30.6 91,27.3 151,44.7 8,32.5 148,52.7 56,54.6 297,32.3 240,35.3 179,34.4 277,38.5 170,75.0 8,-2.8 204,Rider,,,2019,C,A-N
231,Horz,9,4–5 4–5,103.0 181,109.0 272,.3424 231,49.5 199,52.5 209,17.9 129,15.9 271,35.3 24,26.8 132,21.0 335,34.1 178,47.6 235,53.6 271,34.5 163,34.0 122,44.0 52,41.4 245,66.7 254,-2.6 195,Youngstown St.,,,2019,C,A-N
232,CUSA,9,4–5 4–5,100.8 226,106.8 220,.3413 232,48.3 241,53.9 260,17.0 80,20.7 52,23.2 295,32.0 302,36.8 60,35.5 209,51.9 79,54.4 293,28.3 332,35.3 179,38.0 179,35.4 88,78.4 1,-2.5 184,FIU,,,2019,C,A-N
233,SC,9,1–8 1–8,105.4 136,111.9 307,.3340 233,52.4 85,58.1 340,17.3 96,14.7 313,21.7 313,28.9 203,20.9 338,34.7 190,53.8 42,55.3 309,34.1 176,40.8 326,54.3 4,47.5 336,73.8 14,-4.8 297,The Citadel,,,2019,C,A-N
234,P12,9,2–7 2–7,102.4 193,108.9 270,.3316 234,49.4 205,56.3 318,21.4 297,16.1 260,22.8 301,30.9 261,27.5 246,32.0 135,48.0 223,57.5 331,34.3 169,36.2 214,42.4 86,39.6 201,71.8 45,-2.5 186,Washington St.,,,2019,C,A-N
235,OVC,9,4–5 4–5,102.0 203,108.6 265,.3280 235,48.7 228,52.9 226,17.6 114,19.8 76,28.8 142,31.1 274,36.9 59,28.1 58,43.8 326,53.7 275,37.3 70,34.2 136,40.6 121,34.5 62,67.6 203,-2.5 182,Morehead St.,,,2019,C,A-N
236,AE,8,4–4 4–4,101.4 216,107.9 247,.3273 236,50.4 155,49.9 106,18.0 138,17.9 155,26.5 216,26.7 126,31.9 141,30.7 107,52.1 70,53.4 260,32.1 247,29.6 23,42.5 85,38.9 180,70.6 68,-2.6 187,UMass Lowell,,,2019,C,A-N
237,A10,9,2–7 2–7,99.5 246,105.9 211,.3267 237,47.5 267,53.4 246,16.7 65,17.5 184,25.1 251,23.9 47,17.4 350,37.3 239,44.3 316,53.4 260,34.6 161,35.6 194,41.8 93,40.5 230,66.7 254,-4.3 273,Fordham,,,2019,C,A-N
238,MVC,9,4–5 4–5,98.0 273,104.4 175,.3261 238,50.6 152,55.7 310,20.1 248,21.2 37,20.9 326,24.3 60,32.7 117,27.8 53,52.1 70,53.5 267,31.7 258,39.4 299,34.1 280,40.2 220,61.8 346,-2.7 197,Loyola Chicago,,,2019,C,A-N
239,SB,9,2–7 2–7,102.6 190,109.3 276,.3257 239,49.0 216,54.0 264,22.8 331,15.7 281,36.4 20,25.5 94,37.1 54,44.9 322,48.2 220,52.8 246,33.5 201,37.2 245,40.3 126,39.0 184,69.7 107,-4.2 267,Arkansas St.,,,2019,C,A-N
240,BW,8,4–4 4–4,105.9 125,112.9 318,.3232 240,52.5 81,55.4 301,15.2 26,15.9 271,23.9 285,24.1 54,32.1 136,24.8 18,49.1 173,52.4 230,38.4 46,40.6 324,39.5 146,35.1 78,67.0 231,-2.4 178,Hawaii,,,2019,C,A-N
241,OVC,9,3–6 3–6,101.8 211,108.6 266,.3208 241,49.3 209,52.4 206,18.2 151,17.2 199,29.8 107,30.2 238,25.0 293,35.5 209,46.1 281,47.7 74,36.2 102,38.8 292,39.2 153,45.2 324,66.0 288,-3.5 236,Eastern Illinois,,,2019,C,A-N
242,Amer,9,0–9 0–9,97.6 276,104.4 177,.3151 242,46.9 282,52.7 218,22.5 325,13.4 342,27.6 174,28.1 176,27.9 237,28.5 62,46.0 283,53.5 267,32.1 247,34.1 126,37.4 196,36.4 112,71.8 45,-4.5 285,Tulane,,,2019,C,A-N
243,Horz,9,1–8 1–8,98.9 254,105.9 210,.3142 243,48.4 237,53.7 256,18.4 164,14.1 323,27.1 197,27.3 151,25.9 279,36.4 227,44.4 315,52.0 217,36.5 90,37.1 244,37.8 188,47.0 331,66.4 267,-5.6 327,Milwaukee,,,2019,C,A-N
244,WAC,8,4–4 4–4,104.0 163,111.3 294,.3135 244,48.7 228,53.2 240,16.9 78,14.9 310,29.1 134,27.7 162,25.2 291,35.5 209,49.1 173,48.8 100,32.2 243,41.0 327,42.3 88,34.8 71,66.9 239,-1.7 135,Cal Baptist,,,2019,C,A-N
245,BSth,8,2–6 2–6,105.7 132,113.1 322,.3135 245,51.7 110,56.0 314,15.2 26,16.7 224,25.7 237,26.6 121,33.8 104,30.8 111,47.9 228,51.6 203,36.8 81,41.2 330,51.7 6,43.7 299,68.4 168,-4.3 274,Presbyterian,,,2019,C,A-N
246,BSky,10,4–6 4–6,103.5 169,111.0 291,.3099 246,53.9 48,55.0 285,17.8 127,16.8 217,24.6 265,27.4 153,30.4 180,28.5 62,49.8 149,58.0 338,39.2 25,34.1 126,45.5 35,44.3 310,69.7 107,-4.4 276,Northern Arizona,,,2019,C,A-N
247,CUSA,9,3–6 3–6,97.4 279,104.4 178,.3099 247,49.8 187,50.6 127,21.0 280,18.5 131,27.4 184,21.8 19,21.4 332,39.9 276,50.2 136,48.8 100,32.9 221,35.8 200,43.3 69,37.8 153,66.4 267,-3.9 250,North Texas,,,2019,C,A-N
248,ASun,8,2–6 2–6,97.7 275,104.9 189,.3074 248,51.6 113,52.1 191,22.1 316,20.6 54,21.7 313,32.1 304,34.1 99,27.2 42,46.2 276,48.9 104,38.9 33,37.7 263,44.2 48,42.6 274,67.9 193,-4.0 260,Florida Gulf Coast,,,2019,C,A-N
249,CAA,9,2–7 2–7,104.9 144,112.6 313,.3067 249,51.2 130,58.3 341,16.3 49,14.1 323,29.5 122,24.1 54,25.7 281,35.3 205,48.2 220,56.2 319,37.6 66,41.4 333,36.3 228,35.1 78,67.1 224,-4.9 300,James Madison,,,2019,C,A-N
250,Sum,8,4–4 4–4,99.9 238,107.4 236,.3040 250,52.0 102,53.5 252,17.3 96,14.3 321,19.5 342,21.1 13,32.7 117,25.3 24,49.4 164,54.7 299,36.7 84,34.1 126,47.6 18,35.2 83,68.2 175,-2.3 167,North Dakota St.,16,R64,2019,C,A-N
251,A10,9,0–9 0–9,100.4 234,108.0 250,.3016 251,47.2 273,51.6 166,23.3 338,15.4 299,34.8 28,26.3 114,28.1 232,52.6 350,45.3 304,50.5 157,33.7 195,36.0 205,36.7 217,31.7 16,66.6 258,-5.6 330,Massachusetts,,,2019,C,A-N
252,BSky,10,4–6 4–6,102.4 197,110.1 281,.3008 252,51.2 130,52.1 191,15.9 36,16.1 260,26.8 209,24.9 75,30.6 169,41.3 291,46.1 281,50.4 154,39.0 30,36.7 227,40.7 117,35.1 78,68.7 145,-4.4 282,Eastern Washington,,,2019,C,A-N
253,CUSA,9,4–5 4–5,104.2 160,112.1 308,.3007 253,48.6 233,55.4 301,15.1 24,19.0 111,19.3 344,30.9 261,27.2 257,32.9 158,48.9 180,51.6 203,32.2 243,41.3 331,50.7 9,36.2 105,73.2 19,-2.3 168,Marshall,,,2019,C,A-N
254,OVC,9,1–8 1–8,98.5 261,106.1 212,.2995 254,47.3 270,53.0 229,17.3 96,20.4 62,28.0 166,32.4 308,32.6 121,43.9 316,48.4 209,53.9 285,30.3 299,34.1 126,38.6 166,32.6 26,76.0 5,-5.5 323,Eastern Kentucky,,,2019,C,A-N
255,CUSA,9,3–6 3–6,99.7 240,107.4 237,.2989 255,48.8 224,50.8 136,21.1 285,15.8 277,27.1 197,21.0 12,32.3 129,32.2 141,44.1 321,50.2 140,37.3 70,34.5 151,39.5 146,41.8 253,71.1 54,-4.1 261,Rice,,,2019,C,A-N
256,BSth,8,3–5 3–5,93.1 313,100.4 100,.2967 256,44.6 327,46.8 29,20.6 273,12.8 349,32.9 53,25.2 83,36.7 61,25.0 21,47.1 246,48.9 104,26.8 344,29.9 29,36.9 208,51.9 351,64.8 318,-3.2 221,High Point,,,2019,C,A-N
257,CUSA,9,2–7 2–7,100.7 230,108.6 264,.2962 257,47.0 280,51.3 155,21.2 288,15.0 308,37.1 13,26.5 118,27.0 261,42.7 305,45.9 288,50.5 157,32.5 232,35.0 173,36.4 225,38.9 180,68.3 171,-4.6 288,Middle Tennessee,,,2019,C,A-N
258,Pat,9,2–7 2–7,92.8 316,100.2 98,.2939 258,45.9 303,54.2 268,15.2 26,18.7 120,21.6 315,18.2 1,24.5 300,27.4 49,49.2 170,53.7 275,27.5 338,36.8 230,41.8 93,37.0 130,70.5 72,-5.1 310,Army,,,2019,C,A-N
259,NEC,9,3–6 3–6,96.8 288,104.9 190,.2835 259,48.4 237,48.6 64,17.9 129,19.9 74,27.6 174,29.6 225,28.5 224,40.4 281,50.0 144,50.8 169,30.7 288,29.4 19,40.6 121,33.4 39,68.2 175,-4.9 303,St. Francis NY,,,2019,C,A-N
260,MVC,9,2–7 2–7,97.1 282,105.5 203,.2772 260,49.7 192,50.9 139,20.0 241,15.6 289,18.1 349,25.4 91,30.1 189,41.7 296,48.0 223,49.4 121,34.3 169,36.4 219,48.1 16,28.5 2,69.5 117,-4.4 277,Evansville,,,2019,C,A-N
261,CAA,9,2–7 2–7,98.1 272,106.8 222,.2731 261,46.3 293,53.3 241,18.1 144,13.8 330,33.2 47,26.2 113,24.1 305,34.5 187,45.0 307,50.8 169,32.4 236,37.9 269,37.0 206,41.1 240,68.7 145,-4.9 302,UNC Wilmington,,,2019,C,A-N
262,NEC,9,3–6 3–6,96.6 289,105.2 195,.2727 262,51.5 117,47.6 47,20.9 279,17.5 184,28.3 161,28.9 203,30.3 184,35.0 197,53.2 52,43.8 11,32.7 227,36.6 223,40.7 117,34.4 60,71.5 50,-5.0 305,LIU,,,2019,C,A-N
263,BW,8,3–5 3–5,102.3 198,111.5 297,.2719 263,50.7 149,50.3 118,14.4 13,15.6 289,24.9 255,31.5 291,32.2 133,28.2 59,50.3 131,47.2 60,34.5 163,36.6 223,28.3 341,40.2 220,71.4 51,-3.3 227,Cal St. Northridge,,,2019,C,A-N
264,BSky,10,3–7 3–7,103.4 171,112.8 316,.2704 264,52.3 94,55.1 291,19.0 203,15.7 281,27.2 191,30.2 238,26.3 274,25.5 27,49.8 149,53.8 280,37.1 73,38.2 277,42.8 82,36.5 116,67.6 203,-5.4 318,Idaho St.,,,2019,C,A-N
265,SB,9,2–7 2–7,99.3 247,108.4 258,.2677 265,55.2 26,56.3 318,23.4 340,18.1 149,21.3 320,23.6 44,42.1 14,47.1 335,55.4 21,53.9 285,36.6 86,39.9 315,35.8 241,41.1 240,70.8 65,-4.2 268,Little Rock,,,2019,C,A-N
266,Pat,9,2–7 2–7,101.9 208,111.2 293,.2668 266,51.5 117,60.6 351,19.2 210,22.9 13,26.8 209,31.3 281,27.4 251,31.9 133,54.6 32,58.7 342,30.6 292,42.6 341,34.7 268,37.0 130,68.3 171,-5.0 307,Loyola MD,,,2019,C,A-N
267,Horz,9,3–6 3–6,102.3 199,111.7 301,.2661 267,50.7 149,54.4 272,17.4 105,17.4 191,26.4 220,33.5 328,35.4 75,27.3 47,53.2 52,53.5 267,30.9 281,37.2 245,35.6 243,36.9 127,73.3 18,-3.7 243,Green Bay,,,2019,C,A-N
268,Ivy,7,2–5 2–5,96.4 292,105.3 196,.2647 268,47.8 256,55.6 307,20.0 241,18.7 120,17.3 351,22.5 24,30.8 164,23.5 9,46.7 257,53.8 280,32.9 221,39.2 294,42.7 83,36.1 102,68.4 168,-2.6 190,Cornell,,,2019,C,A-N
269,BW,8,2–6 2–6,103.1 179,113.2 324,.2527 269,53.5 53,56.8 325,19.8 232,12.1 352,28.2 163,20.3 8,15.8 353,24.0 13,48.7 188,53.6 271,41.0 12,41.5 334,37.5 194,37.1 136,63.2 335,-4.3 272,UC Riverside,,,2019,C,A-N
270,NEC,9,4–5 4–5,97.9 274,107.8 243,.2499 270,51.2 130,53.4 246,20.3 259,21.3 36,28.0 166,28.5 187,34.7 88,45.8 328,47.1 246,55.0 302,38.7 34,34.0 122,37.5 194,41.0 237,66.3 275,-3.9 257,Robert Morris,,,2019,C,A-N
271,Horz,9,3–6 3–6,102.5 192,112.8 317,.2498 271,49.5 199,56.4 320,17.5 110,20.5 57,27.7 172,35.3 340,30.9 160,29.6 82,48.3 215,57.1 328,34.1 176,36.9 234,43.5 64,40.6 233,69.5 117,-3.6 240,Detroit Mercy,,,2019,C,A-N
272,AE,8,4–4 4–4,98.6 259,108.5 261,.2496 272,52.1 99,53.0 229,19.3 213,22.0 24,26.9 205,26.6 121,25.6 285,28.8 67,53.6 45,50.9 174,33.1 212,36.8 230,37.9 186,49.0 344,65.0 315,-2.6 192,UMBC,,,2019,C,A-N
273,MEAC,8,7–1 7–1,98.1 270,108.0 251,.2488 273,51.2 130,48.0 52,22.3 321,21.4 33,33.0 52,28.6 190,45.0 7,48.2 340,49.5 161,46.1 39,36.3 101,33.7 108,35.6 243,41.6 249,70.2 83,-0.5 90,Norfolk St.,,,2019,C,A-N
274,Horz,9,2–7 2–7,101.8 210,112.4 310,.2411 274,50.3 162,55.3 296,18.8 191,18.0 154,30.8 85,30.9 261,27.5 246,39.5 270,49.7 157,55.4 310,34.1 176,36.7 227,42.0 90,41.0 237,70.2 83,-4.6 289,Cleveland St.,,,2019,C,A-N
275,Pat,9,4–5 4–5,103.0 183,113.8 330,.2404 275,55.4 22,57.0 328,16.3 49,17.8 163,18.3 347,27.7 162,20.5 340,30.4 103,48.6 193,51.0 177,43.5 2,46.9 353,41.0 112,30.9 8,68.6 150,-3.0 214,Lafayette,,,2019,C,A-N
276,CAA,9,2–7 2–7,104.4 151,115.4 336,.2402 276,51.6 113,60.3 350,15.9 36,16.4 240,28.8 142,26.1 108,26.8 265,34.3 183,51.0 110,57.9 336,35.1 146,43.2 343,37.4 196,34.9 74,71.1 54,-4.9 301,Drexel,,,2019,C,A-N
277,Slnd,9,5–4 5–4,92.4 321,102.2 130,.2389 277,45.3 317,51.2 151,20.3 259,25.0 3,33.8 41,29.0 208,35.0 82,42.9 309,46.4 270,53.0 254,28.2 333,31.5 57,26.6 345,32.0 18,69.7 107,-2.9 205,New Orleans,,,2019,C,A-N
278,OVC,9,1–8 1–8,101.6 212,112.5 312,.2365 278,49.8 187,57.2 332,20.1 248,18.5 131,31.3 73,30.9 261,22.8 323,29.9 89,49.3 167,56.8 325,33.8 188,38.4 287,40.1 135,44.4 311,68.6 150,-5.7 336,Tennessee Martin,,,2019,C,A-N
279,WAC,8,1–7 1–7,97.5 277,108.0 252,.2362 279,46.3 293,52.4 206,18.6 176,19.9 74,26.7 213,33.1 322,31.1 154,36.3 223,44.3 316,49.1 112,32.8 224,39.6 308,40.1 135,32.2 19,65.7 297,-4.6 290,UMKC,,,2019,C,A-N
280,SWAC,9,7–2 7–2,95.9 296,106.3 215,.2338 280,50.8 144,47.2 37,22.7 328,19.7 81,31.3 73,31.0 269,51.2 1,34.0 173,52.0 73,46.5 46,32.4 236,32.6 86,35.7 242,31.1 12,76.4 4,-1.3 122,Texas Southern,,,2019,C,A-N
281,MWC,9,3–6 3–6,94.8 301,105.2 194,.2323 281,47.9 253,54.8 282,17.6 114,18.6 125,21.0 323,25.1 81,19.0 347,24.1 14,48.5 200,57.7 335,31.3 268,34.5 151,41.3 105,48.9 343,66.6 258,-2.6 191,Air Force,,,2019,C,A-N
282,WCC,8,0–8 0–8,96.4 291,107.2 229,.2295 282,46.6 285,53.4 246,19.6 224,15.1 305,21.6 315,26.1 108,35.8 71,42.9 309,46.4 270,51.0 177,31.2 270,37.8 265,37.2 200,41.8 253,67.0 231,-4.6 293,Portland,,,2019,C,A-N
283,BSth,8,2–6 2–6,103.9 164,115.9 340,.2213 283,54.6 36,54.9 284,16.7 65,14.4 318,20.0 340,28.7 196,39.5 27,27.0 39,55.0 26,53.1 256,36.0 111,37.9 269,40.6 121,48.4 340,69.0 135,-4.3 270,Gardner Webb,16,R64,2019,C,A-N
284,MAC,9,0–9 0–9,92.6 319,103.5 154,.2191 284,43.3 341,52.5 209,22.7 328,16.2 253,28.4 158,29.3 220,31.2 152,36.4 227,44.8 311,50.8 169,27.1 340,36.9 234,36.9 208,38.2 163,70.5 72,-5.6 328,Western Michigan,,,2019,C,A-N
285,MWC,9,1–8 1–8,96.6 290,108.0 248,.2169 285,46.2 297,53.4 246,21.3 291,16.6 234,29.8 107,29.4 222,30.3 184,34.8 193,46.0 283,52.3 226,31.0 277,37.0 239,46.2 28,34.1 50,74.1 11,-4.9 298,New Mexico,,,2019,C,A-N
286,BSky,10,2–8 2–8,96.8 286,108.4 256,.2153 286,48.5 234,53.1 237,16.6 62,15.4 299,20.1 339,21.5 16,36.5 63,39.1 264,51.3 101,47.0 58,29.5 316,42.1 338,39.9 139,37.8 153,71.3 52,-6.4 345,Southern Utah,,,2019,C,A-N
287,MAAC,9,4–5 4–5,91.9 326,102.9 143,.2151 287,45.5 314,52.0 187,19.9 237,21.2 37,29.4 124,27.4 153,38.4 41,45.8 328,45.7 294,49.8 130,29.9 307,36.0 205,28.9 337,52.7 353,68.0 188,-3.7 244,Monmouth,,,2019,C,A-N
288,BSth,8,2–6 2–6,91.5 329,102.5 139,.2120 288,46.4 289,49.3 86,20.5 268,16.8 217,21.3 320,27.5 158,36.1 67,41.6 295,47.9 228,50.7 165,29.8 312,31.9 70,48.7 15,48.6 341,68.6 150,-4.1 263,Longwood,,,2019,C,A-N
289,AE,8,2–6 2–6,98.3 265,110.5 286,.2078 289,50.3 162,59.9 348,21.3 291,20.3 63,28.1 165,23.9 47,21.4 332,40.5 282,50.5 121,55.2 307,33.3 204,42.9 342,35.5 245,50.8 349,65.8 295,-4.5 287,Maine,,,2019,C,A-N
290,Pat,9,2–7 2–7,99.1 252,111.3 295,.2073 290,46.5 287,56.4 320,18.9 198,15.6 289,33.2 47,24.8 71,26.6 268,29.0 72,49.1 173,54.2 291,28.0 335,39.5 303,36.9 208,42.2 263,67.6 203,-5.0 308,Navy,,,2019,C,A-N
291,MEAC,8,5–3 5–3,89.5 339,100.6 102,.2072 291,51.4 121,47.2 37,27.3 353,23.4 6,32.3 62,31.5 291,32.7 117,42.8 308,49.2 170,48.6 97,38.5 41,29.7 24,25.5 350,34.1 50,67.6 203,-2.4 176,Florida A&M,,,2019,C,A-N
292,Slnd,9,4–5 4–5,90.0 337,101.2 112,.2065 292,46.9 282,48.5 62,24.6 346,22.2 23,33.2 47,29.2 215,29.8 195,40.8 285,45.9 288,46.7 49,32.5 232,34.3 143,32.5 304,37.6 146,66.1 285,-3.7 246,Texas A&M Corpus Chris,,,2019,C,A-N
293,NEC,9,4–5 4–5,92.3 323,103.8 165,.2054 293,42.2 350,48.1 53,18.2 151,20.0 70,33.2 47,31.0 269,29.6 203,39.6 271,38.9 350,47.5 69,31.2 270,32.7 88,42.4 86,37.6 146,62.9 340,-3.9 254,Wagner,,,2019,C,A-N
294,MEAC,8,3–5 3–5,92.8 317,104.4 174,.2052 294,48.5 234,46.9 32,22.8 331,21.1 42,37.5 12,28.3 183,43.5 11,41.9 297,49.5 161,46.3 41,31.1 273,32.1 73,33.5 291,34.1 50,74.1 11,-4.4 280,Bethune Cookman,,,2019,C,A-N
295,Sum,8,2–6 2–6,104.2 159,117.5 344,.2004 295,53.5 53,58.4 342,20.5 268,13.7 336,32.3 62,23.3 39,20.0 343,29.8 85,51.5 93,51.3 187,37.7 64,45.0 350,38.6 166,43.3 293,67.7 198,-4.2 265,Oral Roberts,,,2019,C,A-N
296,CAA,9,3–6 3–6,93.4 312,105.4 198,.1998 296,45.0 323,52.1 191,16.2 47,17.2 199,22.8 301,30.5 249,36.2 65,33.4 163,44.8 311,49.5 124,30.1 303,37.5 255,43.8 55,38.8 177,65.3 309,-3.9 256,Delaware,,,2019,C,A-N
297,ASun,8,2–6 2–6,97.3 281,109.8 280,.1991 297,48.1 251,57.0 328,17.6 114,18.2 145,24.5 266,22.8 26,28.2 230,35.8 214,48.5 200,55.7 315,31.7 258,39.5 303,38.0 179,36.5 116,69.4 122,-4.0 258,North Alabama,,,2019,C,A-N
298,A10,9,2–7 2–7,92.2 324,104.1 169,.1983 298,45.8 306,51.3 155,21.4 297,11.8 353,22.0 308,22.4 22,26.2 277,30.9 112,46.7 257,51.3 187,29.4 317,34.2 136,34.8 267,43.8 301,68.6 150,-3.9 251,George Washington,,,2019,C,A-N
299,BSky,10,3–7 3–7,92.8 318,105.0 191,.1950 299,47.6 262,52.9 226,17.9 129,21.5 30,23.5 292,27.5 158,34.5 95,44.9 322,46.6 264,50.0 132,33.1 212,38.3 283,31.8 315,39.0 184,68.5 159,-5.4 319,Sacramento St.,,,2019,C,A-N
300,Slnd,9,4–5 4–5,100.7 229,114.0 331,.1934 300,50.3 162,52.6 214,18.8 191,16.7 224,24.9 255,31.0 269,37.3 51,33.3 161,46.5 269,53.4 260,36.8 81,34.3 143,43.4 66,43.1 288,72.5 29,-3.8 248,Central Arkansas,,,2019,C,A-N
